Address;CategoryID;Category;City;Customer Company;Shippers Company;Customer;Country;EmployeeID;Fax;OrderDate;OrderID;Phone;PostalCode;ProductID;Product;ShipperID;StateProvince;SupplierID;Discount;Freight;Quantity;QuantityPerUnit;UnitCost;UnitPrice;UnitPrice (Products);UnitsInStock;UnitsOnOrder;Sales;Profit;City and Counry
Taucherstra?e 10;3;Кондитерские изделия;Кюневальд;Грюнвальд;ТрансАвтоГруз;George Essen;Германия;7;;08.03.2007;10878;0372-035188;1307;20;Блинчики с начинкой;2;;8;0.05;55.53;20;1;64.49;81.82;81;40;0;#ЗНАЧ!;#ЗНАЧ!;Кюневальд, Германия
Taucherstra?e 10;3;Кондитерские изделия;Кюневальд;Грюнвальд;ТрансАвтоГруз;George Essen;Германия;7;;08.03.2007;10938;0372-035188;1307;60;Сладкий снек;2;;28;0.25;30.44;49;53;апр.44;май.26;5;19;0;2261007;1469020;Кюневальд, Германия
Taucherstra?e 10;4;Молочные продукты;Кюневальд;Грюнвальд;ТрансАвтоГруз;George Essen;Германия;7;;08.03.2007;10938;0372-035188;1307;43;Молоко 1%;2;;20;0.25;30.44;24;1;окт.48;дек.67;12;17;10;595368;168000;Кюневальд, Германия
Taucherstra?e 10;8;Приправы;Кюневальд;Грюнвальд;ТрансАвтоГруз;George Essen;Германия;7;;08.03.2007;10938;0372-035188;1307;13;Корица;2;;6;0.25;30.44;20;25;21.ноя;22.63;25;24;0;#ЗНАЧ!;#ЗНАЧ!;Кюневальд, Германия
2732 Baker Blvd.;1;Фрукты;Юджин;Магазинчик на Углу;АвтоЛогистика;Ross The Boss;США;1;;09.03.2007;10941;(503) 555-7555;97403;31;Груша;3;OR;14;0.25;69.94;44;20;июл.53;08.фев;08.май;0;70;1978460;1118656;Юджин, США
2732 Baker Blvd.;2;Овощи;Юджин;Магазинчик на Углу;АвтоЛогистика;Ross The Boss;США;1;;09.03.2007;10941;(503) 555-7555;97403;72;Перец болгарский;3;OR;14;0;69.94;50;30;авг.96;дек.53;11.авг;14;0;984700;-779200;Юджин, США
2732 Baker Blvd.;3;Кондитерские изделия;Юджин;Магазинчик на Углу;АвтоЛогистика;Ross The Boss;США;1;;09.03.2007;10941;(503) 555-7555;97403;68;Сладкий батончик;3;OR;8;0.25;69.94;80;1;сен.67;дек.82;12.май;6;10;2422880;445600;Юджин, США
2732 Baker Blvd.;3;Кондитерские изделия;Юджин;Магазинчик на Углу;АвтоЛогистика;Ross The Boss;США;1;;09.03.2007;10941;(503) 555-7555;97403;62;Шоколад Молочное Чудо;3;OR;29;0.25;69.94;30;30;25.39;27.28;29.мар;17;0;#ЗНАЧ!;#ЗНАЧ!;Юджин, США
Plaza de Mayo 6;8;Приправы;Буэнос Айрес;Минимарт;ТрансАвтоГруз;Victoria Abril;Аргентина;3;(1) 135-4892;09.03.2007;10881;(1) 135-5555;1010;73;Лавровый лист;2;;17;0;43.45;10;100;0.89;янв.19;01.янв;101;0;434660;#ЗНАЧ!;Буэнос Айрес, Аргентина
Taucherstra?e 10;1;Фрукты;Кюневальд;Грюнвальд;ТрансАвтоГруз;George Essen;Германия;7;;10.03.2007;10883;0372-035188;1307;24;Абрикос;2;;10;0;58.13;8;100;03.сен;апр.35;04.май;20;0;103000;-258376;Кюневальд, Германия
Boulevard Tirou, 255;1;Фрукты;Шарлеруа;Жасмин;ТрансСервис;Cheril Cow;Бельгия;4;(071) 23 67 22 21;10.03.2007;10885;(071) 23 67 22 20;B-6000;2;Апельсин;1;;1;0;48.54;20;10;16.17;19.45;19;17;40;#ЗНАЧ!;#ЗНАЧ!;Шарлеруа, Бельгия
Boulevard Tirou, 255;1;Фрукты;Шарлеруа;Жасмин;ТрансСервис;Cheril Cow;Бельгия;4;(071) 23 67 22 21;10.03.2007;10885;(071) 23 67 22 20;B-6000;70;Ананас;1;;7;0;48.54;30;15;24.98;29.44;29;15;10;#ЗНАЧ!;#ЗНАЧ!;Шарлеруа, Бельгия
Boulevard Tirou, 255;1;Фрукты;Шарлеруа;Жасмин;ТрансСервис;Cheril Cow;Бельгия;4;(071) 23 67 22 21;10.03.2007;10885;(071) 23 67 22 20;B-6000;24;Абрикос;1;;10;0;48.54;12;100;03.сен;апр.56;04.май;20;0;246552;-295512;Шарлеруа, Бельгия
Boulevard Tirou, 255;2;Овощи;Шарлеруа;Жасмин;ТрансСервис;Cheril Cow;Бельгия;4;(071) 23 67 22 21;10.03.2007;10885;(071) 23 67 22 20;B-6000;77;Свекла;1;;12;0;48.54;25;1;окт.95;13.69;13;32;0;#ЗНАЧ!;#ЗНАЧ!;Шарлеруа, Бельгия
Rambla de Catalu?a, 23;3;Кондитерские изделия;Барселона;Магазин распродаж;ТрансСервис;Jusep del pep;Испания;5;(93) 203 4561;11.03.2007;10887;(93) 203 4560;8022;25;Пирожное Медовик;1;;11;0;77.14;5;1;окт.85;13.дек;14;76;0;226365;69760;Барселона, Испания
Vinb?ltet 34;1;Фрукты;Копенгаген;Род и Вит;ТрансАвтоГруз;Preben Elkjaer;Дания;3;31 13 35 57;14.03.2007;10889;31 12 34 56;1734;11;Киви;2;;5;0;64.34;40;25;21.янв;26.апр;28;22;30;1801680;3800;Копенгаген, Дания
Carrera 52 con Ave. Bol?var #65-98 Llano Largo;2;Овощи;Баргусимето;Лос Ватос Локос;ТрансАвтоГруз;Tony Montana;Венесуэла;2;(9) 331-7256;14.03.2007;10283;(9) 331-6954;3508;15;Капуста;2;;6;0;66.34;20;30;апр.98;июн.53;06.май;39;0;390220;-327500;Баргусимето, Венесуэла
Carrera 52 con Ave. Bol?var #65-98 Llano Largo;2;Овощи;Баргусимето;Лос Ватос Локос;ТрансАвтоГруз;Tony Montana;Венесуэла;2;(9) 331-7256;14.03.2007;10283;(9) 331-6954;3508;72;Перец болгарский;2;;14;0;66.34;3;30;авг.96;ноя.66;11.авг;14;0;73236;-32598;Баргусимето, Венесуэла
Vinb?ltet 34;2;Овощи;Копенгаген;Род и Вит;ТрансАвтоГруз;Preben Elkjaer;Дания;3;31 13 35 57;14.03.2007;10889;31 12 34 56;1734;38;Баклажан;2;;18;0;64.34;40;4;62.38;87.79;80.5;17;0;#ЗНАЧ!;#ЗНАЧ!;Копенгаген, Дания
Carrera 52 con Ave. Bol?var #65-98 Llano Largo;3;Кондитерские изделия;Баргусимето;Лос Ватос Локос;ТрансАвтоГруз;Tony Montana;Венесуэла;2;(9) 331-7256;14.03.2007;10283;(9) 331-6954;3508;19;Печенье сахарное;2;;8;0;66.34;18;1;07.апр;сен.18;09.фев;25;0;780192;-30222;Баргусимето, Венесуэла
Carrera 52 con Ave. Bol?var #65-98 Llano Largo;3;Кондитерские изделия;Баргусимето;Лос Ватос Локос;ТрансАвтоГруз;Tony Montana;Венесуэла;2;(9) 331-7256;14.03.2007;10283;(9) 331-6954;3508;60;Сладкий снек;2;;28;0;66.34;35;53;апр.44;май.18;5;19;0;1512735;947030;Баргусимето, Венесуэла
Magazinweg 7;8;Приправы;Франкфурт;ВАРП АГ;ТрансАвтоГруз;Klaus Deum;Германия;8;069-0245874;15.03.2007;10891;069-0245984;60528;30;Прованские травы;2;;13;0.05;77.77;15;1;22.71;27.19;25.89;10;0;#ЗНАЧ!;#ЗНАЧ!;Франкфурт, Германия
Walserweg 21;1;Фрукты;Аахен;Дикси;ТрансАвтоГруз;Lars von Holstein;Германия;7;0241-059428;16.03.2007;10894;0241-039123;52066;75;Хурма;2;;12;0.05;42.05;120;1;июн.61;авг.45;июл.75;125;0;1998000;-693960;Аахен, Германия
Walserweg 21;3;Кондитерские изделия;Аахен;Дикси;ТрансАвтоГруз;Lars von Holstein;Германия;7;0241-059428;16.03.2007;10894;0241-039123;52066;69;Булка-улитка;2;;15;0.05;42.05;50;100;янв.65;фев.16;2;26;0;2120050;932900;Аахен, Германия
Walserweg 21;8;Приправы;Аахен;Дикси;ТрансАвтоГруз;Lars von Holstein;Германия;7;0241-059428;16.03.2007;10894;0241-039123;52066;13;Корица;2;;6;0.05;42.05;28;25;21.ноя;23.23;25;24;0;#ЗНАЧ!;#ЗНАЧ!;Аахен, Германия
8 Johnstown Road;6;Морепродукты;Корк;Волынка;ТрансАвтоГруз;Robert Bolero;Ирландия;9;########;17.03.2007;10897;2 967 542;125 80;29;Креветки;2;;12;0;47.05;80;1;100.74;133.15;123.79;0;0;#ЗНАЧ!;#ЗНАЧ!;Корк, Ирландия
8 Johnstown Road;8;Приправы;Корк;Волынка;ТрансАвтоГруз;Robert Bolero;Ирландия;9;########;17.03.2007;10897;2 967 542;125 80;30;Прованские травы;2;;13;0;47.05;36;1;22.71;26.27;25.89;10;0;#ЗНАЧ!;#ЗНАЧ!;Корк, Ирландия
Carrera 52 con Ave. Bol?var #65-98 Llano Largo;2;Овощи;Баргусимето;Лос Ватос Локос;ТрансАвтоГруз;Tony Montana;Венесуэла;3;(9) 331-7256;18.03.2007;10899;(9) 331-6954;3508;39;Кукуруза;2;;18;0.15;25.47;8;3;48.17;64.27;60;69;0;#ЗНАЧ!;#ЗНАЧ!;Баргусимето, Венесуэла
Carrera 22 con Ave. Carlos Soublette #8-35;1;Фрукты;Сан Кристобаль;Дешевые продукты;ТрансАвтоГруз;Nicolas Balines;Венесуэла;3;(5) 555-1948;21.03.2007;10901;(5) 555-1340;5022;71;Персик;2;;15;0;21.92;30;10;26.49;30.67;30.май;26;0;#ЗНАЧ!;#ЗНАЧ!;Сан Кристобаль, Венесуэла
Carrera 22 con Ave. Carlos Soublette #8-35;8;Приправы;Сан Кристобаль;Дешевые продукты;ТрансАвтоГруз;Nicolas Balines;Венесуэла;3;(5) 555-1948;21.03.2007;10901;(5) 555-1340;5022;41;Зира;2;;19;0;21.92;30;1;июл.28;авг.92;сен.65;85;0;1014510;-393540;Сан Кристобаль, Венесуэла
Rua do Pa?o, 67;2;Овощи;Рио де Жанейро;Карнавал еды;ТрансАвтоГруз;Joe do Pintho;Бразилия;3;(21) 555-8765;22.03.2007;10903;(21) 555-0091;05454-876;65;Чеснок;2;;2;0;37.24;21;40;авг.68;окт.62;10.май;76;0;481320;-44751;Рио де Жанейро, Бразилия
Rua do Pa?o, 67;3;Кондитерские изделия;Рио де Жанейро;Карнавал еды;ТрансАвтоГруз;Joe do Pintho;Бразилия;3;(21) 555-8765;22.03.2007;10903;(21) 555-0091;05454-876;68;Сладкий батончик;2;;8;0;37.24;20;1;сен.67;дек.77;12.май;6;10;569200;74880;Рио де Жанейро, Бразилия
Rua do Pa?o, 67;8;Приправы;Рио де Жанейро;Карнавал еды;ТрансАвтоГруз;Joe do Pintho;Бразилия;3;(21) 555-8765;22.03.2007;10903;(21) 555-0091;05454-876;13;Корица;2;;6;0;37.24;40;25;21.ноя;25.74;25;24;0;#ЗНАЧ!;#ЗНАЧ!;Рио де Жанейро, Бразилия
ul. Filtrowa 68;3;Кондитерские изделия;Варшава;Продукты для Панов и Паночек;ТрансАвтоГруз;Boniekk Wallessa;Польша;8;(26) 642-7012;23.03.2007;10906;(26) 642-7012;01-012;61;Шоколад Снежинка;2;;29;0;44.09;15;20;22.24;24.22;26.май;113;0;#ЗНАЧ!;#ЗНАЧ!;Варшава, Польша
Estrada da sa?de n. 58;3;Кондитерские изделия;Лиссабон;Квартал;ТрансСервис;Leopoldo Samba;Португалия;5;;23.03.2007;10397;(1) 356-5634;1756;21;Пирожное Наполеон;1;;8;0.15;33.73;10;1;авг.78;окт.71;10;3;40;262070;-24960;Лиссабон, Португалия
Estrada da sa?de n. 58;6;Морепродукты;Лиссабон;Квартал;ТрансСервис;Leopoldo Samba;Португалия;5;;23.03.2007;10397;(1) 356-5634;1756;51;Мидии;1;;24;0.15;33.73;18;10;82.74;100.92;99.9;20;0;#ЗНАЧ!;#ЗНАЧ!;Лиссабон, Португалия
8 Johnstown Road;1;Фрукты;Корк;Волынка;ТрансАвтоГруз;Robert Bolero;Ирландия;3;########;24.03.2007;10912;2 967 542;125 80;11;Киви;2;;5;0.25;59.74;40;25;21.янв;25.май;28;22;30;1802840;4960;Корк, Ирландия
Keskuskatu 45;3;Кондитерские изделия;Хельсинки;Магазин;ТрансАвтоГруз;Reijoo Haajanen;Финляндия;9;90-224 8858;24.03.2007;10910;90-224 8858;21240;19;Печенье сахарное;2;;8;0;30.авг;12;1;07.апр;авг.41;09.фев;25;0;182268;-358008;Хельсинки, Финляндия
Keskuskatu 45;3;Кондитерские изделия;Хельсинки;Магазин;ТрансАвтоГруз;Reijoo Haajanen;Финляндия;9;90-224 8858;24.03.2007;10910;90-224 8858;21240;49;Десерт творожный;2;;23;0;30.авг;10;1;15.43;20.27;20;10;60;#ЗНАЧ!;#ЗНАЧ!;Хельсинки, Финляндия
Keskuskatu 45;3;Кондитерские изделия;Хельсинки;Магазин;ТрансАвтоГруз;Reijoo Haajanen;Финляндия;9;90-224 8858;24.03.2007;10910;90-224 8858;21240;61;Шоколад Снежинка;2;;29;0;30.авг;5;20;22.24;27.83;26.май;113;0;#ЗНАЧ!;#ЗНАЧ!;Хельсинки, Финляндия
Magazinweg 7;5;Мясо/Птица;Франкфурт;ВАРП АГ;ТрансАвтоГруз;Klaus Deum;Германия;7;069-0245874;24.03.2007;10908;069-0245984;60528;52;Говядина;2;;24;0.05;73.21;14;14;70.81;78.27;80;38;0;#ЗНАЧ!;#ЗНАЧ!;Франкфурт, Германия
8 Johnstown Road;6;Морепродукты;Корк;Волынка;ТрансАвтоГруз;Robert Bolero;Ирландия;3;########;24.03.2007;10912;2 967 542;125 80;29;Креветки;2;;12;0.25;59.74;60;1;100.74;122.27;123.79;0;0;#ЗНАЧ!;#ЗНАЧ!;Корк, Ирландия
Magazinweg 7;7;Крупы;Франкфурт;ВАРП АГ;ТрансАвтоГруз;Klaus Deum;Германия;7;069-0245874;24.03.2007;10908;069-0245984;60528;7;Гречневая крупа;2;;3;0.05;73.21;20;40;33.11;40.38;40;15;0;#ЗНАЧ!;#ЗНАЧ!;Франкфурт, Германия
Alameda dos Can?rios, 891;1;Фрукты;Сан Паоло;Все для Кухни;ТрансАвтоГруз;Jorge Alemaio;Бразилия;3;;25.03.2007;10914;(11) 555-1189;05487-020;71;Персик;2;;15;0;72.38;25;10;26.49;30.мар;30.май;26;0;1125375;#ЗНАЧ!;Сан Паоло, Бразилия
Obere Str. 57;1;Фрукты;Берлин;Копейка;ТрансАвтоГруз;Albert von Einstein;Германия;7;030-0076545;25.03.2007;10290;030-0074321;12209;5;Яблоко;2;;2;0;58.77;20;100;апр.72;июн.57;6;0;0;419440;-108360;Берлин, Германия
Obere Str. 57;2;Овощи;Берлин;Копейка;ТрансАвтоГруз;Albert von Einstein;Германия;7;030-0076545;25.03.2007;10290;030-0074321;12209;77;Свекла;2;;12;0;58.77;10;1;окт.95;13.49;13;32;0;#ЗНАЧ!;#ЗНАЧ!;Берлин, Германия
Obere Str. 57;3;Кондитерские изделия;Берлин;Копейка;ТрансАвтоГруз;Albert von Einstein;Германия;7;030-0076545;25.03.2007;10290;030-0074321;12209;49;Десерт творожный;2;;23;0;58.77;15;1;15.43;19.66;20;10;60;#ЗНАЧ!;#ЗНАЧ!;Берлин, Германия
Obere Str. 57;6;Морепродукты;Берлин;Копейка;ТрансАвтоГруз;Albert von Einstein;Германия;7;030-0076545;25.03.2007;10290;030-0074321;12209;29;Креветки;2;;12;0;58.77;15;1;100.74;126.03;123.79;0;0;#ЗНАЧ!;#ЗНАЧ!;Берлин, Германия
Rua do Pa?o, 67;1;Фрукты;Рио де Жанейро;Карнавал еды;ТрансАвтоГруз;Joe do Pintho;Бразилия;9;(21) 555-8765;29.03.2007;10922;(21) 555-0091;05454-876;24;Абрикос;2;;10;0;69.37;35;100;03.сен;апр.75;04.май;20;0;961975;-619045;Рио де Жанейро, Бразилия
Taucherstra?e 10;4;Молочные продукты;Кюневальд;Грюнвальд;ТрансАвтоГруз;George Essen;Германия;8;;29.03.2007;10920;0372-035188;1307;50;Творог 1%;2;;23;0;49.83;24;1;13.57;14.87;16.25;65;0;#ЗНАЧ!;#ЗНАЧ!;Кюневальд, Германия
Rua do Pa?o, 67;6;Морепродукты;Рио де Жанейро;Карнавал еды;ТрансАвтоГруз;Joe do Pintho;Бразилия;9;(21) 555-8765;29.03.2007;10922;(21) 555-0091;05454-876;17;Кальмары;2;;7;0;69.37;15;36;19.35;23.фев;25;0;0;674700;#ЗНАЧ!;Рио де Жанейро, Бразилия
Luisenstr. 48;5;Мясо/Птица;Мюнстер;Бомбастик;ТрансАвтоГруз;Heinz Disco;Германия;7;0251-035695;31.03.2007;10295;0251-031259;44087;56;Свинина;2;;26;0;71.49;4;15;34.17;34.84;38;21;10;#ЗНАЧ!;#ЗНАЧ!;Мюнстер, Германия
67, avenue de l'Europe;2;Овощи;Версаль;Верный;ТрансСервис;Philippe de Laval;Франция;5;30.59.85.11;03.04.2007;10927;30.59.84.10;78000;76;Перец чили;1;;23;0;26.94;20;2;304.7;364.25;399;57;0;#ЗНАЧ!;#ЗНАЧ!;Версаль, Франция
67, avenue de l'Europe;3;Кондитерские изделия;Версаль;Верный;ТрансСервис;Philippe de Laval;Франция;5;30.59.85.11;03.04.2007;10927;30.59.84.10;78000;20;Блинчики с начинкой;1;;8;0;26.94;5;1;64.49;82.14;81;40;0;#ЗНАЧ!;#ЗНАЧ!;Версаль, Франция
67, avenue de l'Europe;5;Мясо/Птица;Версаль;Верный;ТрансСервис;Philippe de Laval;Франция;5;30.59.85.11;03.04.2007;10927;30.59.84.10;78000;52;Говядина;1;;24;0;26.94;5;14;70.81;74.33;80;38;0;#ЗНАЧ!;#ЗНАЧ!;Версаль, Франция
Vinb?ltet 34;7;Крупы;Копенгаген;Род и Вит;ТрансАвтоГруз;Preben Elkjaer;Дания;9;31 13 35 57;09.04.2007;10940;31 12 34 56;1734;7;Гречневая крупа;2;;3;0;70.49;8;40;33.11;38.57;40;15;0;#ЗНАЧ!;#ЗНАЧ!;Копенгаген, Дания
Vinb?ltet 34;8;Приправы;Копенгаген;Род и Вит;ТрансАвтоГруз;Preben Elkjaer;Дания;9;31 13 35 57;09.04.2007;10940;31 12 34 56;1734;13;Корица;2;;6;0;70.49;20;25;21.ноя;23.28;25;24;0;#ЗНАЧ!;#ЗНАЧ!;Копенгаген, Дания
